3355311010493580	28722
2572502790841916	170820
59956911466	24742
91699380221	19636
103856769424	17861
3390489370311278	29280
52458723539	11015
100593994390	33187
778093539626235	257106
99832387613	80569
75467818198	12177
70818219258	61613
953994833040907	13691
127198809564395	18145
88612128188	20401
67579558320	15940
68418403177	74670
2291016000090167	105232
67944807519	10772
1974378747150014	10516
97157708145	14144
109861153461	170516
96605244886	10334
4366882000355155	14090
66923872039	12749
83786015662	100330
3355317486235518	10297
100835069697	11528
98478692181	10335
103168896456	11923
103603769907	16143
2774795838305822	16645
67579558320	10326
3689578180641187	10025
83169962376839	29942
2774795838305822	11676
610940304237117	10372
59631047999	14636
21618839528027	18024
100032863339	10324
104203790071	20177
81953779546	10912
813278988607340	16423
59631047999	11577
104203790071	14919
104106507019	21313
97973435366	11315
4366913955969021	120676
59631047999	10231
93189025747	32600
54360325258	15053
2282188079371816	15332
60773107600	16112
71864328281	28881
98049224031	16914
2897910807665083	52242
58505247852	10839
61237333356	30940
540557073460231	24353
2299777244996644	12421
101114910974	116794
73748234418	12415
92868355847	11175
85152745751	16692
109832526946	32158
3390489370311278	21176
110446364253	18670
3390489370311278	25702
97223506995	19243
94296202851	32550
93398133551	42590
111528046239	16147
1094769040694259	30071
99311344429	21375
77374802853	10620
106097527823	30214
4402095864422766	17248
107946616952	15338
64593084931	55936
101114910974	13299
104487902501	63586
1833626497985796	40846
1666448256671620	11095
74384082060	20403
95468371650	11116
1754436667708468	48369
92964150986	25906
1129936485362083	12638
59789916591	11123
3487269306251707	28970
106625560184	42318
2255851366654327	13086
58576422322	39851
103612159755	70055
76059227696	275566
75467818198	15354
58417822128	50003
93126187430	52903
93126187430	20227
97659427673	144144
103558732328	15004
105745006990	41178
2466947690145171	22030
78355412395	10537
111522809174	22547
69183122706	11157
19937752398	11781
97157708145	585379
58529388168	115735
110477556879	11715
88650930346	29849
101296128771	11004
97000021117	60886
1261837464911740	18120
84693632291	158924
566973159184270	12910
56623049108	24285
75467818198	21800
75467818198	20373
75467818198	10727
59611157920	37689
98049224031	13079
2106282154922893	11057
64534850226	16984
108952156997	13111
19592852523	149199
74411723470276	10705
110659289373	12435
74983749346	32249
1824804812888679	75087
58672234174	30670
107781438532	86529
96328666098	11094
85616683987	33142
84685769451	50763
646114089900652	21128
4208553926855155	33582
4208553926855155	75246
88206297961	11634
96362899622	11730
104330194410	28903
50034200196	50724
105212669676	28964
70176133793	10960
1472939891897352	18212
1472939891897352	13317
1279437721569644	10082
92923455121	138489
82516327012	23253
23666405266	15803
64223191241	13650
106804992609	58757
83964575017	152014
1877578105228707	14305
64369587598	68652
64369587598	48149
64369587598	16267
73914495600	152642
104328520917	13241
646118091784515	49294
1297017945466284	48435
59164608195	68559
71113718563	18020
2334962990195467	23962
2044724628691709	24740
109125094974	19611
109125094974	48888
101255783775	17064
2686811940066060	10488
100477466297	10991
63242725592	13359
2519723014619309	12183
1367392343300590	14804
80371232722	11148
72661384030	79737
101296128771	13326
62642862121	19854
106001266444	40583
110084191864	16436
73152635332	98542
73152635332	28034
62027869022	27252
1297017945466284	55084
71036048179	10331
2255844289027980	95966
4437260298356382	107246
96729567012	16472
2282181389719517	11105
79793387856	10526
105266075751	11825
73445055896	115629
3073829489095980	81367
2458101877842219	33205
62297576606	11625
62297576606	41037
58546460081	48090
3179381451133852	24759
96148280853	11302
69581400058	14166
98049224031	20511
110149510231	15205
99588156802	12372
1094769040694259	18114
94682366851	28540
1675299938375723	10227
103463185962	12122
58505140475	11794
65650647177	14285
69183122706	15098
75623727488	25522
4296541682795691	56814
2132681890991483	11209
1508128118547917	42424
1472936394628475	13977
70896135515	23822
1200298507117931	11203
52610354065	20455
68183963132	10282
2915507501805628	12993
104776528508	16575
71573332813	25070
75093312848	77619
1367404779419259	35063
105174699533	65145
93223356822	16883
52298334343	26746
619761416278580	21676
111467784871	109349
94284719134	12068
59600790156	70760
97252861811	10399
69323280870	17674
60863625878	11180
104666690583	86314
82823608820	28150
83099197753	18049
1103526818229687	14903
65059884315	18275
2950686665080996	18707
2827543099485966	10715
329445349527227	10825
58067441041	13233
54360325258	48915
106483983799	26964
61673488170	16962
61673488170	11218
93518989932	17863
72272532374	19362
101198098223	107776
88830386873	14144
111088542753	62737
16446930273	16741
3865474963349835	29257
3179402397751485	11308
2704415804103768	12308
162347846745036	21872
58614522338	15059
61807701783	62015
4287686733464171	15780
73143241714	30094
2176632490041709	62509
848446238237101	12269
2475700783677751	51534
2484537622009581	31090
57030785821	26133
96003473275	13618
103616059360	103791
102890956804	10731
76896231060	115067
98140866848	145327
980365361813005	10929
2994694736056707	30714
80215537584	36733
2985884010429412	38337
391055136001947	54462
2211813322397181	23283
71487690524	149394
71487690524	14500
59629022148	11033
4076603528191547	33763
4076603528191547	71629
93661636185	13393
104237405213	31939
100692895434	63666
98674185726	133550
60385794677	16965
60385794677	24416
80067795797	19024
60734144586	32323
60734144586	17425
77273213319	10617
77273213319	53532
602173074583356	14930
162375130953099	18350
64797556961	340042
109313012991	59437
70019234866	12196
698915109999368	68763
1165111646763747	45585
97295587325	20124
96288240371	12974
96288240371	694509
64321116955	116921
94793587243	28309
94793587243	51064
54559165169	60731
60729030707	10346
101462522730	35525
51016310372	16994
2115101083320163	14194
111634633496	30020
62848670925	15282
74487915658	89176
74487915658	14401
2194242842136589	11618
110871284996	28945
110871284996	32539
63379650044	14006
95788634804	18286
64874844444	22659
61579232246	11178
101576933543	135000
892421672011390	12469
60126065943	10723
3671980053372380	11589
93178742600	16772
69970607492	15977
69970607492	39689
69970607492	47862
99058692413	13862
2836366924721719	20960
92093670045	14448
2510875193780419	10220
3927082710338407	130104
97630632039	37093
102697241648	26909
102697241648	18111
637343225616135	15071
94209724465	12409
62955200945	12654
73130340376	30598
690125444228414	41809
690125444228414	23076
82123556339	19757
82123556339	26192
82123556339	11411
82123556339	22703
82123556339	13872
78500623629	12119
99592663631	103920
72030288225	19325
100344747322	12124
92543763379	27105
92543763379	10502
58781612611	54842
58781612611	10850
58781612611	11135
58781612611	17402
67579558320	48105
2352576473086684	105111
67579558320	11691
102052633939	162501
58614115049	21148
56793210867	24040
110927126381	41144
110927126381	18910
4358059792021198	47432
1983142247535822	30498
1314616494530647	145916
1077164468347229	19725
104631930725	20259
2273444570609982	10664
57186314961	19431
1930340201147715	244131
71302288683	20153
435007205946510	10792
74110705871	66838
74110705871	15344
65202586874	37457
95932755832	16634
95932755832	10226
95932755832	71559
95932755832	89386
95932755832	56962
61424710304	13486
98674185726	19768
102957785986	80944
72030288225	39768
52477207612	25970
1041959278878299	17368
75615339494	50238
97289117292	17251
99433781178	35583
4349315367841507	23816
4067815970855383	15974
77483188358	39987
3355311010493580	31900
2554906688364199	38633
4437253352599101	19630
99592663631	96711
1596109205279191	97594
3364159672032445	28752
85660846017	12294
4331697718695692	20641
3205216555	14232
99832387613	37048
92193800134	16680
62673619150	13006
60589272995	284374
68297329730	11953
61946865882	15074
751666579651628	28956
52911391080	14373
1376213279451175	14023
1376213279451175	16402
64710119001	67490
99054322224	11240
108796370786	93612
99588156802	10181
426231990326931	21760
72900688644	11235
109215746728	17311
1552143915691133	20092
96551087602	64315
461423528393187	79120
59032230598	31293
109667083833	24331
94793587243	29818
101562160976	55821
1200302452386584	14663
58555311271	122061
58555311271	43885
105636371310	38055
338280626009879	97798
338280626009879	187252
92996983746	45874
101884229966	25858
101884229966	12363
111069362635	13514
94552181225	11613
94552181225	27135
1420176269781032	30603
83181626985853	42518
100267958672	57459
55243543652	45352
1552159233541683	102220
101600043733	10568
2308622075569640	41717
75406290483	54788
104761322768	27892
953994833040907	16449
55019809862	540805
1851232015096888	75098
62556184957	16326
76059227696	399242
3117851468379411	15060
100697814063	17223
70829932840	70774
78691098299	16459
3830301869480317	36833
91497611370	98500
54906798506	22561
87616480871	14592
111624405687	13717
95681384791	13634
391056182217870	98354
3504868637280036	58123
110736460231	52103
111217311059	41805
104132442808	10958
2853977531627118	135873
108726322723	20138
2317374387391966	109999
63542892651	19191
81895251116	19238
2071083340282828	16246
3821545182734781	53428
3821545182734781	15014
2273444570609982	89438
95327678426	15511
93404554096	12776
1420176269781032	80193
104631930725	41174
78196824129	13947
64983929135	11511
98475580141	36143
52590397297	67819
99567286550	14880
1833626497985796	114001
3716001744567091	17826
93852412819	13016
110259163197	13096
101909873383	10059
4015034703814332	37206
71584849717	78955
3504868637280036	16441
108651647880	10304
102224270973	14387
101098108284	23266
3091435810991320	27525
108180180803	68247
102224270973	27264
102224270973	11186
91977655793468	10747
68017033609	11088
85508717453	19437
85508717453	93048
105862083449	127926
276678855899320	11440
107924846687	13866
67216204022	42956
101527968407	37194
101963577425	34247
92731949522	56290
101125449771	326862
54172329120	17640
59611157920	63608
57494139057	20129
101626266989	12817
101626266989	17462
105536598877	39282
101697534791	49003
101697534791	12483
101697534791	18799
101697534791	19578
111528011422	22951
59400721675	28161
3311364141492072	13017
99740735126	12235
59400721675	36460
59400721675	132391
1024363548645939	21634
106001266444	10565
105328602465	24885
93907848898	11179
93907848898	383376
105714538352	13187
62556184957	62041
54067258607	11475
417404716329741	28991
59236021525	16439
81664493458	32345
59083464105	20593
96748615075	28803
95897263381	24164
60839852138	134601
60839852138	20089
60839852138	75711
60839852138	49264
60839852138	43605
88344707269	15032
3927082710338407	11405
99588156802	59296
99588156802	24190
68072752582	23146
68072752582	18387
68072752582	181823
68072752582	24582
97125778416	18151
97125778416	18297
3416906203937147	48538
97988817424	10155
3927082710338407	44810
3927082710338407	30052
99588156802	22073
99588156802	20051
3944672503277204	15002
109011060438	20881
100055257101	66703
1129936485362083	13953
105725844172	20586
64076313927	24782
64076313927	10443
79012666351	11470
97997236980	28674
94707492390	11157
92677150314	15159
92677150314	27564
109495088029	40466
95344114756	58468
93280617075	23929
566973159184270	28488
64663560365	22240
98187566200	40251
100089124724	50907
98212252805	37672
1965514689615917	33571
109495088029	29516
1481787285178206	50235
1859984293630939	67751
61651039019	23898
96826063380	12002
57431841191	11127
57431841191	12666
78315301891	11545
73553369226	15080
87539347849	10680
87539347849	27846
87539347849	12767
104196005535	23404
80758328744	25003
93589839398	76913
98674185726	10933
461423528393187	52624
73914495600	32989
75467818198	11407
3188206738871293	30637
100372727129	46358
3654370881710924	13044
59032230598	12362
78691098299	12703
78691098299	13205
78691098299	14065
78691098299	11927
78691098299	12525
610944342566011	34029
71760515500	11523
98049224031	20645
3777520840480723	10218
98049224031	10191
98049224031	18120
98049224031	26715
59619736004	35153
111404352425	54887
102776265170	10499
58505140475	47527
101129687288	18792
98300920273	10808
98300920273	11135
89323780880	111264
59423774160	10815
59619736004	24223
94377973706	15978
59619736004	84114
355865344082663	17965
602186807514420	65926
4217321545535671	13887
102940739150	37646
63600808259	12779
75118581954	477387
241503011092443	14769
241503011092443	69757
111522809174	15678
2959512616319672	37904
57431841191	12386
57431841191	27218
94180888813	26716
58870645485	97016
58870645485	245110
58894245011	44484
3883075364201239	12531
97843621277	25918
4226175056747661	21105
3469712105154616	42830
63263834586	40722
4226148838421960	19433
109762236315	19782
2959512616319672	46857
58758144377	19257
63852976539	11622
106075913971	38509
83163486623229	59055
101826649145	62867
1314609456221191	20851
100693793576	18344
100693793576	35344
101818540518	30002
104142992653	13403
4199738986215163	11595
4199738986215163	42786
285502464070749	21783
107969157868	21403
109962446056	11687
96202660605	88878
64874844444	27344
100693793576	109461
95342627380	15599
60567155741	18636
51782699001	50090
107781438532	24098
100372715526	44423
109714809601	90574
848446238237101	27448
95518790268	16558
91743175865	43106
61634354579	27395
61634354579	47581
84705284127	53521
67561261536	42831
97867615298	86089
74855134963	323144
2748409145732395	114668
106112845083	40401
106112845083	47445
69072695798	15294
111024369312	16112
111024369312	15972
111024369312	17894
101562160976	18687
54278629747	96651
101954273793	108037
3803965691275262	19552
96124497504	53238
99821730095	103394
355880958441875	10913
101535975693	19466
2352546214327367	18782
2273444570609982	14094
391056182217870	55234
72030288225	11614
103485731076	101406
106117529975	270280
87035497119	154668
104477515652	22356
104477515652	10033
62954369725	13988
3504874468147435	10942
109923187584	14023
2484525187214024	11387
3821554081211124	59723
64369587598	21489
101114910974	13254
52605858521	12695
96094622717	13794
95822221140	18475
1129936751178355	16979
63388505556	23814
96818771115	491222
103522133536	13359
93032101827	33295
58694267468	13902
100925057677	29655
99033017418	15532
61282022803	10085
95035505182	19808
109912587758	73958
78691098299	13218
78691098299	12716
52523497992	59541
52902720923	23504
99103538232	12596
95129608692	27116
99221421432	37785
67713618433	112962
94519450254	12588
98049224031	24227
96501928655	177982
97843621277	16691
93427976162	35159
93427976162	29926
3100243974967451	76910
97823402354	16975
91509070067	20595
93572972807	16451
4076592639251684	155786
97972920184	11105
97972920184	13141
73315244703	29384
73315244703	27544
62954369725	48979
62954369725	15413
3267375368777144	13470
3284958644548142	182324
109646866242	18451
3188239927096347	15964
531787584378755	13477
1666459840556055	10130
96501928655	35911
96501928655	35968
96501928655	81599
96501928655	51483
95293960982	11439
2317372232043384	90036
2933106915949868	17567
2845137146494135	27374
64089722203	13811
391055136001947	25393
108841187985	15110
108841187985	36898
681312815155678	13511
681312815155678	85165
3478452317207635	10596
106637223111	104937
64369587598	11458
109662216507	23957
1578496149957614	18125
60673941525	49927
92467581143	11161
1129936751178355	42025
79548632409	17393
3557650001567038	23843
4243759424109755	14540
4243759424109755	15197
3117865837536141	82465
60477202318	13056
945183408526187	31282
1930347219786355	172443
1552134045719031	57769
60563464762	18974
3619207335380557	39768
104749324811	10917
94518243879	48070
94518243879	34713
94518243879	114621
62784326944	18826
71588462512	14494
2000730159332712	22933
3258577974199028	33573
104771703657	32905
98965397134	14859
101240199023	19309
58576422322	524633
87601819784	39554
87601819784	20548
63666178201	47151
87601819784	12248
83169962376839	12529
110623470625	18438
954006223993304	17686
619761416278580	14431
77374802853	29939
80067795797	19218
96396015776	18274
96396015776	12698
64076313927	35930
3742327650132275	96859
3742327650132275	88288
100934146051	16379
75092142131	207525
2053488054907213	11348
2053488054907213	18580
2053488054907213	219096
2053488054907213	32686
54251825472	54934
95839334054	20281
59279670291	39085
945170761391507	18156
104728911424	72796
106385953782	41641
101992959209	14576
118360737320046	51954
60749070389	14850
104681786064	34733
109971284386	123386
61086888485	69610
61086888485	20384
55971764245	11580
111241983872	58848
1200308555618859	11457
1200308555618859	19152
102656931729	82366
1200308555618859	81967
1200308555618859	36734
96105749372	19454
75532119885	38862
61854287150	11456
61854287150	99258
73130340376	26715
3205825398842887	26473
102269977857	66588
103070353280	11249
104804634394	26456
104804634394	56640
104804634394	41691
110670831978	12353
110670831978	175629
105387810264	25236
105387810264	43849
105387810264	10910
3583997620807358	56134
109331817308	13375
64542961531	34107
101410881423	141672
102701722639	38510
101410881423	100979
101410881423	23524
101410881423	206998
3328972857809912	285942
110315081018	26002
110315081018	15647
84931730372	12338
61899931369	35381
1428987037354780	128384
97301543384	221229
97301543384	54223
111552207607	10987
109703535525	23701
3979869280544942	14153
54947551712	15692
2115099232842072	10428
93334020526	12005
93334020526	13993
102080181306	22638
241505651658526	213296
55979450230	79957
106388560082	12053
105285570923	13679
443858247751908	10477
558152573794636	10220
88128383705	103698
75477776371	27680
79624814661	10115
109917435094	17470
61845633299	25574
232719878198920	13982
111521472366	49722
75390860318	50819
106872140808	18206
61001365135	19985
3346532735658238	24204
63327831512	11912
3944672503277204	13101
75623727488	10113
285520136248765	11890
285520136248765	14396
285520136248765	26332
1050741190965064	10434
3566413459242771	60516
55147842538	268991
2554894668282711	81345
197536073124045	11508
1244247376276381	10609
75467818198	13932
75467818198	11097
364662159063918	80505
103899230334	230045
96393291448	117140
94382353707	16095
1332196938360820	20421
108010311510	11393
77382908763	16169
108727600688	24550
111612685349	27765
70882190271	21066
355881034454749	25474
3557649640597356	17818
71895942882	10138
2044711050153203	81068
58116068664	12656
58116068664	17489
83785430751	25801
68610448259	38293
68610448259	16467
60033983888	26360
62578034543	13447
88626348518	41057
88626348518	30423
88626348518	15584
88626348518	32950
88626348518	10865
4322890531483838	65427
61292216068	16930
980357887571419	10577
70808046388	32251
68004839937	12652
68004839937	19271
105924700573	32065
88626348518	36684
338269689102167	110121
2396570355514387	35132
84693632291	37649
109090640891	133041
2211813423589068	21775
103638143461	18016
83786015662	31021
105792541276	24699
95331989108	10191
1824794872649709	92820
104237405213	20341
101796964509	24790
435007205946510	78495
3276190653886638	13153
3276190653886638	11934
3276190653886638	13607
3276190653886638	13742
86409921589	114108
62823952938	54894
58406207978	23454
102386477320	42230
69436265853	722299
95767306217	59234
95767306217	14378
95767306217	18892
4050221001346440	74523
4050221001346440	16031
4050221001346440	15888
101982861080	82731
101982861080	47183
68508423958	21220
102636335609	97469
102636335609	119564
102636335609	93139
102636335609	97253
707722543379646	72407
62128329212	33874
71912868448	442588
71912868448	280338
71912868448	173190
62496798488	10036
62496798488	25120
62496798488	75121
62496798488	21949
68508423958	60600
68508423958	94464
100020658088	11507
105227981903	13586
104347264423	106781
106849877630	11684
105262120232	19450
3953445087753821	19121
105676888499	23339
1024388594669955	45140
106212824083	15930
108263159767	306996
1332204827586675	21620
3460882195548395	23865
1050757036249475	12718
3583998862037628	48025
104778438354	10149
96838367775	22172
64063588899	62372
103168896456	12134
822037092500759	46697
96337290920	11423
4252503137591844	10512
101747469395	12940
111181412838	236353
1191473265250908	28940
68206739658	64842
110016040054	78437
86409921589	77017
59690141385	38900
102386477320	11238
4155807435331707	16311
96293915164	24918
97890368577	32810
105022896049	11618
4103016886575260	10176
61032617023	11978
62831034728	16433
94606781039	95404
2669219823755512	13357
59816830671	13823
3812729492868971	144633
104934324702	57849
461444738719403	43226
86093988501	24561
102661987826	234954
60589272995	63022
55147842538	38574
98148242420	34656
106872140808	16241
109469393569	15340
92722888640	23062
62285136222	10080
71160988956	91625
3522486143033566	15425
102929595407	66099
109114229958	21098
85980199628	20341
1904001597318635	11389
106850112759	11974
108065217731	92022
4472453239677020	14926
1789596966861523	29404
1789596966861523	45324
98952485392	15246
355885345671115	12799
88157229883	50829
52750345224	11075
104728911424	27986
59236021525	89611
60525484333	62889
69436265853	168039
1895154497100621	133183
70808046388	16515
59470440973	64497
96039517167	18265
106866259062	26740
104783830347	61686
78691098299	14121
60477202318	27101
3276190653886638	13350
80758328744	35498
76059227696	293019
76059227696	222774
3284958644548142	14192
52382305524	28804
19592852523	38279
2466930729684541	13242
60598989248	12253
3962288422522276	14885
98483573025	10360
1077168823348253	23022
3663225104645796	30185
74983749346	230565
70591295426	13290
95849133404	24073
83634441085	113695
58801102770	64505
78043934131	26493
110782366150	125471
79772807177	93422
73714294096	41403
106694368774	19217
93427976162	50414
77533678674	20545
87360424915	16671
70798136469	210033
102656931729	177245
95879187718	25633
75749207082	87069
54067258607	12741
59611157920	381913
60477202318	134434
64516470258	22075
62184780422	259727
80067795797	17810
106814128529	11961
67944807519	13466
104040988760	72753
2678066511616012	57127
2678066511616012	51542
2678066511616012	33271
2678066511616012	17907
2678066511616012	15977
2678066511616012	27995
2678066511616012	47640
2678066511616012	66855
338275717887534	34153
80067795797	20265
78614042446	26686
78614042446	13417
2678066511616012	11975
106005163185	10963
102655066525	71386
102655066525	127704
102655066525	95330
98495270578	17102
62068491120	71834
62748036709	20119
107855836193	11823
64515887572	110810
64515887572	120201
646113177378316	774094
646113177378316	70498
58555311271	33466
3944684133298012	27447
79050480375	35536
104994093145	41448
3900664305688935	10395
77347901653	10719
19937752398	25869
110477556879	31216
83444710326	41362
104106507019	630416
1965521452142807	40550
285515769723667	10945
100589231748	11720
103480155826	12018
59400721675	27478
95932755832	219341
111606392207	31914
3144210938868788	28519
92692622644	10116
4059001401126590	17992
2880333067077716	10976
106075913971	13366
2071068154799059	61120
102890956804	33874
63853087922	17014
99128549025	11812
3328972857809912	285227
82461169453	24162
96501928655	42362
74317836823	26914
86767206251	28855
68829699383	327582
83166994637709	58743
96629094796	17661
3496063571865740	15652
97261479696	122240
63347647393	46529
58694267468	27970
93907848898	21757
3302527888006996	15622
57713816701	28433
2343801518304232	18310
106095217290	23117
62251093543	26673
87035497119	60511
285520136248765	10900
3425682115011396	10015
88814318008	42983
104140313863	25658
104140313863	179109
3021075602737581	14324
107702512985	14068
1138682585682301	20757
99319771681	17315
104477515652	57251
84931730372	55377
84931730372	31671
73269712140	11528
96288240371	18233
96288240371	41740
96662319898	20174
95312770205	13908
2088682314022093	20498
91703394099	28865
96838367775	23343
100372727129	26656
100412240769	44674
72986436648	23281
72986436648	28730
1376213279451175	11165
355881034454749	18909
60027202654	17127
67206765621	10066
106577101519	62017
106577101519	18565
68068110961	16069
103790799877	23816
4481198265993550	11432
104486992979	27201
110217857402	121730
1261835763591310	13848
73831880985	13679
3909516063159645	97907
94793587243	41114
109919749057	11299
4331699873526884	135861
69478982069	26326
93189025747	20305
2326218497074483	15600
58274894115	25231
58274894115	16811
3583997647260667	27178
97867615298	10910
109285968650	40383
77687103159	819325
74035139780	53635
4472436587235373	17584
4472436587235373	69593
106709562837	397439
76059227696	979798
62174149070	451692
98619331764	41136
110871284996	29500
80744790011	250091
80744790011	21798
105347455858	12349
84550205633	11480
99493479568	10495
3487277309757668	10611
106416433827	255653
84693632291	120535
109510065359	13525
58355212772	15857
58607462923	25715
58607462923	12357
58607462923	23192
62019499885	85740
107924846687	24400
866039565124157	20580
72818660732	18992
72818660732	300507
72818660732	33916
110815209007	113546
110815209007	201965
100878088016	17713
4331710835071127	12620
4331710835071127	32625
4331710835071127	30181
2959541575103275	20253
96722382607	32970
64076313927	39159
109410209246	144204
99493479568	11606
99493479568	22966
72101052397	126739
1411397983148379	23348
98093125399	185129
98473514242	43425
98473514242	37255
4164573234208071	82618
4164573234208071	182871
2308611851423614	245487
3029875630542632	41567
52305452936	562158
52305452936	39999
61887578905	10245
61887578905	18588
101487838385	10784
82123556339	10617
105000804292	45631
2396570355514387	11881
85601727832	20282
110356061820	14097
103429813472	34251
101963577425	108734
2563649332848044	13747
2563649332848044	12437
1763257787880355	22120
3135453558477276	24639
103658032782	17914
80067795797	54817
105917338667	16008
78459776765	41068
109910690010	30661
